callStats,2000,,
index,priority,ambIndex,transfer,arrivalTime,dispatchDelay,onSceneDuration,hospitalArrivalTime,transferDuration,dispatchTime,ambArrivalTime,hospitalIndex,numBumps,wasQueued,
117,1,1,1,0.60562,0.001159,0.006882,0.646042,0.002786,0.606779,0.621742,3,0,0
118,2,5,1,0.606387,0.001433,0.012643,0.655659,0.003066,0.613758,0.628118,2,1,0
119,1,3,1,0.612286,0.001471,0.01562,0.654915,0.012094,0.613758,0.62364,3,0,0
120,2,6,1,0.617409,0.003268,0.004286,0.638935,0.009745,0.620677,0.626477,3,0,0
121,3,2,1,0.619219,909e-6,0.001936,0.65824,0.005242,0.620128,0.637734,2,0,0
122,3,7,0,0.619638,0.001351,0.00551,-1,0,0.620989,0.629922,-1,0,0
123,2,8,0,0.620355,0.001683,0.005622,-1,0,0.622038,0.630611,-1,0,0
124,1,9,1,0.640337,395e-6,0.00497,0.675708,0.003401,0.640732,0.654549,3,0,0
125,1,7,1,0.64527,0.001077,0.00218,0.682765,0.006803,0.646346,0.662279,3,0,0
126,1,8,0,0.6456,777e-6,0.009964,-1,0,0.646377,0.665427,-1,0,0
127,1,10,0,0.648499,0.002137,0.00197,-1,0,0.650636,0.663515,-1,0,0
128,1,1,1,0.657686,0.001346,0.004276,0.698453,0.005339,0.659033,0.675418,3,0,0
129,1,6,1,0.658677,467e-6,0.00606,0.705508,0.014673,0.659143,0.678109,3,0,0
130,1,10,1,0.66561,723e-6,0.009284,0.714877,0.003412,0.666333,0.682772,3,0,0
131,2,4,0,0.674094,0.001538,0.007895,-1,0,0.675632,0.690359,-1,0,0
132,1,3,1,0.674307,0.001263,0.00395,0.699896,0.00849,0.67557,0.684571,3,0,0
133,1,8,1,0.679253,0.00156,0.00773,0.706492,0.010788,0.680814,0.684838,2,0,0
134,2,5,1,0.686988,0.002595,0.003424,0.704191,0.005876,0.690526,0.69446,3,1,0
135,1,2,1,0.688695,0.001831,0.015162,0.740629,0.006044,0.690526,0.706339,3,0,0
136,3,7,1,0.690116,0.002297,0.018403,0.743748,0.008688,0.692413,0.707456,3,0,0
137,1,9,1,0.701024,0.001491,0.005016,0.747366,0.007606,0.702515,0.722164,2,0,0
138,1,11,0,0.702576,0.001669,0.014967,-1,0,0.704245,0.710967,-1,0,0
139,1,5,1,0.711276,0.002182,0.004366,0.732271,0.00385,0.713458,0.718986,3,0,0
140,1,2,1,0.749042,554e-6,0.008978,0.811655,0.006806,0.749596,0.774675,3,0,0
141,1,1,0,0.75248,0.001128,0.006538,-1,0,0.753608,0.765036,-1,0,0
142,2,7,1,0.75476,0.001136,0.004792,0.792857,0.013373,0.755896,0.77025,3,0,0
143,3,3,1,0.755584,709e-6,0.009684,0.798136,0.01035,0.756292,0.771186,3,0,0
144,1,4,0,0.757475,861e-6,0.010372,-1,0,0.758336,0.771437,-1,0,0
145,2,5,1,0.763037,0.002099,0.00473,0.819316,0.006218,0.782065,0.793845,3,2,0
146,1,6,1,0.771902,811e-6,0.016106,0.819232,0.007332,0.772713,0.786733,3,0,0
147,1,5,0,0.773236,387e-6,0.004325,-1,0,0.773623,0.776631,-1,0,0
148,3,10,0,0.775085,477e-6,0.004791,-1,0,0.775561,0.797949,-1,0,0
149,3,9,1,0.777131,0.00149,0.005211,0.825317,0.012023,0.778621,0.798177,3,0,0
150,1,8,1,0.779764,0.002301,0.004063,0.81806,0.003769,0.782065,0.793267,3,0,0
151,2,4,1,0.782621,39e-5,0.004891,0.821237,0.01672,0.783012,0.796374,3,0,0
152,1,1,1,0.79049,913e-6,0.020593,0.834113,0.015001,0.791403,0.801275,3,0,0
153,1,11,1,0.799862,962e-6,0.018036,0.849316,0.015854,0.800825,0.814866,3,0,0
154,3,7,1,0.80382,0.002504,0.005574,0.866459,0.001786,0.817698,0.839023,2,1,0
155,3,12,1,0.804338,0.001111,0.004609,0.821235,0.012787,0.805449,0.809851,3,0,0
156,3,3,1,0.812782,0.001232,0.003559,0.838502,0.016083,0.814015,0.823292,3,0,0
157,1,13,1,0.816912,786e-6,0.010328,0.85745,0.009092,0.817698,0.826454,2,0,0
158,3,14,1,0.817426,0.001831,0.019549,0.888804,0.00569,0.819257,0.843988,2,0,0
159,3,5,1,0.825012,0.001078,0.00237,0.874,0.007154,0.839516,0.855304,2,1,0
160,3,2,1,0.834384,0.001641,0.003374,0.868084,0.007951,0.836025,0.849181,3,0,0
161,1,12,1,0.836956,664e-6,0.008585,0.875781,0.020605,0.83762,0.850704,3,0,0
162,1,8,1,0.838117,0.001399,0.017647,0.886074,0.002839,0.839516,0.849108,2,0,0
163,2,9,1,0.841423,0.001032,0.002617,0.893902,0.005374,0.849302,0.869107,3,1,0
164,1,6,0,0.844796,0.001518,0.008353,-1,0,0.846315,0.859609,-1,0,0
165,1,4,1,0.847778,0.001524,0.005782,0.869769,0.013642,0.849302,0.855321,3,0,0
166,3,10,1,0.849086,0.00117,0.011231,0.885314,0.010086,0.850256,0.860983,3,0,0
167,3,1,1,0.861765,0.0023,0.015774,0.897698,0.007419,0.864065,0.871809,3,0,0
168,2,7,1,0.877536,0.001413,0.005896,0.917013,0.001391,0.878949,0.889681,2,0,0
169,3,2,1,0.877733,0.001259,0.008544,0.905145,0.006849,0.878992,0.886318,3,0,0
170,2,11,1,0.883711,864e-6,0.013753,0.930182,0.00334,0.890189,0.902123,3,1,0
171,2,6,1,0.884893,932e-6,0.006363,0.918107,0.017829,0.887197,0.898284,3,1,0
172,1,4,1,0.885456,0.001741,0.003736,0.90432,0.002595,0.887197,0.89228,3,0,0
173,1,3,1,0.888022,0.002168,0.012205,0.933156,0.011744,0.890189,0.903107,3,0,0
174,1,5,1,0.905572,0.001306,0.007585,0.925023,0.012585,0.906879,0.910973,3,0,0
175,1,1,1,0.905983,0.002204,0.006344,0.928714,0.001496,0.908187,0.913743,3,0,0
176,1,8,1,0.90962,0.002104,0.0057,0.957577,0.006328,0.911723,0.931173,2,0,0
177,3,10,1,0.91519,0.002699,0.003619,0.962966,0.016412,0.928718,0.942846,3,2,0
178,1,14,1,0.919927,0.002755,0.002224,0.955171,0.002754,0.922682,0.934165,3,0,0
179,1,7,1,0.920627,0.001159,0.001878,0.949498,0.011455,0.921786,0.933012,2,0,0
180,3,9,1,0.922997,0.002511,0.00951,0.954094,0.001784,0.925508,0.933859,3,0,0
181,1,4,0,0.9238,0.001091,0.001812,-1,0,0.924891,0.938811,-1,0,0
182,1,2,1,0.928438,281e-6,0.008404,0.953766,0.003027,0.928718,0.932866,3,0,0
183,1,12,1,0.930492,697e-6,0.003625,0.973167,0.004797,0.931189,0.949179,3,0,0
184,1,5,1,0.93959,966e-6,0.008906,0.983956,0.019866,0.940556,0.956329,3,0,0
185,2,1,1,0.950631,594e-6,0.003874,0.996164,0.003446,0.951225,0.970571,3,0,0
